CommitID,FileNum,TotalAddLines,TotalDeleteLines,LC,FileAdd,FileDelete,NAD,NDEV,NUC,AGE,NS,ND,Entropy,LT,EXP,REXP,CommitComplexity,LastCommitComplexity,CFC,CommitTokenCount,LastCommitTokenCount,NCC,CommitMethodNum,LastCommitMethodNum,NMC,a2a
4e156a6684f47cfe12d54955f240b47548591616,1,4,6,2,0,0,0,1,6,0,1,1,0,515,74,74,107,107,0,3548,3548,0,75,75,0,100
80fd7c083d8e31f4807cc7990b8c19507cf39c52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,75,0,0,0,0,0,0,0,0,0,100
3290afe533284fca0bc7be24547cc309ef3f6fd2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,76,0,0,0,0,0,0,0,0,0,100
fa9686a62a0a4574ef8ec325eedf647e746b5c92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,77,0,0,0,0,0,0,0,0,0,100
05917f825af692d2398aaf21cc7a28866cd971a3,1,20,15,5,0,0,0,1,5,0,1,1,0,717,78,78,132,132,0,5168,5153,15,28,28,0,100
c171e8f606372d6e4e91d5e6bceaf78b7d6cf260,1,14,3,11,0,0,0,1,2,0,1,1,0,255,79,79,47,46,1,1713,1683,30,13,13,0,100
039f779ab9c3db8a71f89af305afd595893520a9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,80,0,0,0,0,0,0,0,0,0,100
bb3ead8ec3e5e162b5439087d938dc835d576e23,6,103,50,53,0,0,0,1,7,0,1,4,1.993167324,1441,81,81,199,196,3,10832,10566,266,120,119,1,100
316f8e3e0e48209a1b1a0fbdbabe55f4b991442e,3,101,7,94,0,0,0,1,8,0,1,3,1.22357052,719,82,82,131,125,6,5673,5170,503,88,86,2,100
c61f4bf44dcce8a49124c175150b27064da9ffc7,2,46,25,21,0,0,0,1,2,0,1,2,0.622040309,270,83,83,22,21,1,2089,2021,68,17,16,1,100
34fe7f039ac56827fa0f0dc8507f1c4e1e8c6bcf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,84,0,0,0,0,0,0,0,0,0,100
76145e95bceb52a675efbff160fe32bc3c667020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,85,0,0,0,0,0,0,0,0,0,100
48aa4616de672837f86a8dc63fdf3f0389c9a8f2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,86,0,0,0,0,0,0,0,0,0,100
56c4053a2d5a072f3664194242b0e0b6b0169aa0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,87,0,0,0,0,0,0,0,0,0,100
1d6b9fbe3e188b236b89427741d69859d2ce47b9,11,446,110,336,1,0,1,1,9,0,1,8,2.509832803,1241,88,88,197,185,12,9484,7940,1544,102,92,10,98.10177706
5c86dfe650107a7c8ee738f1d169a082e23736bf,7,340,72,268,1,0,1,1,5,0,1,3,2.216173979,1192,89,89,193,171,22,9855,8497,1358,82,77,5,99.91539763
e2091e1f81379b923b38b126122cd02b9e0aab08,9,216,58,158,0,0,0,1,6,0,1,6,2.364545145,2054,90,90,289,280,9,16471,15692,779,114,112,2,100
e738de200b2b01eb676a9dfb205406c9dbae8522,1,2,2,0,0,0,0,1,3,0,1,1,0,168,91,91,11,11,0,1273,1273,0,6,6,0,100
7ab227036953ef7e6e652ebb852ba7fb875c6215,4,42,64,22,0,0,0,1,7,0,1,4,0.763925354,864,92,92,150,156,6,5796,5922,126,60,62,2,96.90763052
502c8c82759ad4b181c3c967dcc86ffaf00e263d,2,15,1,14,0,0,0,1,2,0,1,2,0.543564443,320,93,93,71,70,1,2210,2125,85,14,13,1,100
68cb5d7c1b0b63a0ec61dc7822a977aa687b0beb,2,36,0,36,0,0,0,1,3,0,1,2,0.650022422,282,94,94,24,22,2,2277,2089,188,18,17,1,100
6e1a2a5c5c9a4698714551116cf357f3304d7174,2,84,38,46,0,0,0,1,4,0,1,2,0.715322053,231,95,95,38,35,3,1768,1541,227,25,24,1,100
e544e21ee3c46b3e56051301cd54d9d38dc177e3,5,103,4,99,1,0,1,1,7,0,1,5,0.969491283,1124,96,96,209,204,5,8041,7600,441,83,80,3,99.8853211
a6a6dbf8029436300dee63de02cce2928b828fbe,9,164,19,145,1,0,1,1,10,0,1,6,1.873271069,1633,97,97,296,283,13,11257,10751,506,172,167,5,99.92366412
b0d8195008213d3efd608b40daefab1994e8937d,73,2291,776,1515,12,0,12,1,11,0,1,21,4.627590682,27376,98,98,5686,5363,323,184965,173661,11304,2820,2687,133,95.6943367
e461b21d271c79882b86aec9b7c720e8f02c19cd,2,93,0,93,0,0,0,1,4,0,1,2,0.730447286,501,99,99,74,69,5,3786,3337,449,24,23,1,100
be5938801f60bac900ffe75554fa9f586f3d7095,3,35,3,32,0,0,0,1,9,0,1,2,1.267443804,1077,100,100,118,115,3,8461,8273,188,71,70,1,100
f2136b31ab955d27d40db8fe8cd1ec2679fccfc9,4,109,57,52,0,0,0,1,7,0,1,4,1.900940269,786,101,101,80,80,0,5525,5509,16,43,43,0,100
77d38ba1df6a783228f74f235b5b24d4afb9abe1,26,1278,218,1060,12,0,12,1,7,0,1,8,4.048827196,9162,102,102,1834,1486,348,63701,53665,10036,785,648,137,98.11616954
3593ec7af323736da13a2a71ed4b9a1e61776341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,103,0,0,0,0,0,0,0,0,0,100
