CommitID,FileNum,TotalAddLines,TotalDeleteLines,LC,FileAdd,FileDelete,NAD,NDEV,NUC,AGE,NS,ND,Entropy,LT,EXP,REXP,CommitComplexity,LastCommitComplexity,CFC,CommitTokenCount,LastCommitTokenCount,NCC,CommitMethodNum,LastCommitMethodNum,NMC,a2a
59ba4a512fb20f69dd5b3ff1751f3abf0ed10306,1,1,1,0,0,0,0,3,17,0,1,1,0,292,86,22,40,40,0,2041,2041,0,16,16,0,100
e455ef382ecddcfa05f8a8540107bd91077e83ab,6,340,154,186,3,0,3,3,18,1,2,4,2.213926558,659,87,23,81,70,11,5403,4681,722,46,38,8,95.76719577
af65fce98075309c88c596d0a8196f4b237ce103,5,120,13,107,1,0,1,3,19,2,2,5,1.53342067,841,34,17,108,94,14,6550,6049,501,56,52,4,94.40677966
7da7fde9320bbd3f3872a6a73e85da72581b9235,1,2,4,2,0,0,0,3,20,0,1,1,0,230,88,23,35,35,0,1586,1599,13,14,14,0,100
b9faacfec13903ab91ee008125f649819928ca65,1,1,1,0,0,0,0,3,21,0,1,1,0,228,89,24,35,35,0,1590,1586,4,14,14,0,100
1a2d6c5fa2471efa31c886bc53724d18a478d2d1,4,149,7,142,1,0,1,3,21,0,2,4,0.831137594,657,35,17,82,70,12,5543,4735,808,50,41,9,98.86178862
1736596b2042c0a785e3697d0ce264acdcf7028d,1,1,1,0,0,0,0,3,23,0,1,1,0,228,36,18,35,35,0,1590,1590,0,14,14,0,100
8c7b2cb9c55c6623640c5223ecea6fa65fa24078,1,3,3,0,0,0,0,1,2,0,1,1,0,78,37,19,15,12,3,461,449,12,3,3,0,100
c917077691e9d69856587280005a01fd11441304,3,62,30,32,0,0,0,3,20,0,2,3,0.60150718,682,38,20,68,64,4,5103,4919,184,43,40,3,100
60e5cf84f0d22d6159a5918fe4e8ba9522518c6b,79,2574,3454,880,23,0,23,3,21,0,3,14,5.885194336,3244,90,25,271,457,186,15270,22066,6796,195,364,169,70
f1bc807ea663a2ff17bd947d92b2bdc5b73cee77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,26,0,0,0,0,0,0,0,0,0,100
920450a1fcdfef57588f2d53751ad4433bf42e53,1,8,1,7,0,0,0,1,3,2,1,1,0,115,39,21,11,10,1,802,751,51,8,8,0,100
50b9508a5ebf25ce245419a145b8183d45b6c321,9,136,62,74,0,0,0,3,22,1,3,5,2.77277116,1150,92,26,86,81,5,9809,9017,792,62,60,2,98.72727273
81f7645c0be18fb696a51a0f8530381f41e04615,1,8,1,7,0,0,0,1,3,2,1,1,0,115,93,27,11,10,1,802,751,51,8,8,0,100
7089d93f909328d63ff7f332b90cb9779084eb9f,1,2,2,0,0,0,0,1,2,8,1,1,0,121,94,28,11,11,0,801,789,12,5,5,0,100
e85d619cd4c5d3545313537d0d895a2846f5924e,29,723,1154,431,0,0,0,3,24,28,3,16,3.969883144,2756,14,14,263,258,5,17734,18843,1109,156,169,13,94.07407407
e5dcf6ee6caf6a7d1a51fdafa9707b87eb78d202,7,86,60,26,0,0,0,3,24,1,2,4,2.321383154,998,15,15,93,89,4,8412,8062,350,52,50,2,97.51908397
248d65af0f2d63421c4ab38b4200a4f96172b293,4,39,9,30,1,0,1,3,13,6,1,2,1.391339014,197,16,14,39,37,2,1568,1501,67,13,11,2,96.53179191
1155014a1c5e3c70dac0f518c69cfa52a4c7cde7,1,2,2,0,0,0,0,1,4,35,1,1,0,283,17,13,53,53,0,2153,2151,2,33,33,0,100
7c2fa8f539be089fb90444e44554e2f7e13af3f0,2,5,2,3,0,0,0,2,4,9,2,2,0.985228136,395,95,23,80,80,0,3111,3106,5,39,39,0,100
