Atlas,Avro,Chukwa,Crunch,Curator,Datafu,Eagle,Eventmesh,Falcon,Flume,Giraph,Gora,Hama,Inlong,Knox,Kylin,Mahout,Metron,Mina,Oltu,Openjpa,Opennlp,Pig,Ratis,Sedona,Sentry,Struts,Submarine,Tiles,Zookeeper
,,,,,,,,,,,,,,,97.16200236,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,93.84319384,,,,,,,,,,,99.9445881,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.89843966,,,
,,,,,,,,,,,,,,,99.95638425,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.94461879,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,93.81084004,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,93.77628259,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.91690518,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.91690518,,,
,,,,,,,,,,,,,,,99.95642702,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,93.77628259,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,93.72818105,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.93452641,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.90780011,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.90780011,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.90780011,,,
,,,,,,,,,,,,,,,99.97821825,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.97822774,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,91.81081081,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.9631642,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,97.08807455,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,97.10418376,,,
,,,,,,,,,,,,,,,99.92872416,,,,,,,,,,,96.28290304,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.92872416,,,,,,,,,,,96.28290304,,,
,,,,,,,,,,,,,,,91.48550725,,,,,,,,,,,96.28290304,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.98158379,,,
,,,,,,,,,,,,,,,99.9771167,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.9771167,,,,,,,,,,,96.26733922,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.95368226,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,96.2406646,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.9771167,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.92636908,,,
,,,,,,,,,,,,,,,99.88564894,,,,,,,,,,,99.92636908,,,
,,,,,,,,,,,,,,,99.97714808,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.66981669,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.51002735,,,,,,,,,,,99.9907902,,,
,,,,,,,,,,,,,,,99.51002735,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.92636908,,,
,,,,,,,,,,,,,,,99.51002735,,,,,,,,,,,96.18416639,,,
,,,,,,,,,,,,,,,99.51002735,,,,,,,,,,,99.91526077,,,
,,,,,,,,,,,,,,,96.9060395,,,,,,,,,,,96.26121217,,,
,,,,,,,,,,,,,,,99.91960492,,,,,,,,,,,96.26121217,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.71535922,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,97.31182796,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,97.31182796,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.9210912,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,96.35724013,,,,,,,,,,,97.31182796,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,97.87548284,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,95.29989919,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,96.49360421,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,91.87701396,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,94.62346605,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,94.60723742,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.96542484,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.97405742,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.97405742,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.97405742,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.96541288,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.93948301,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,92.13119369,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.98271093,,,
,,,,,,,,,,,,,,,94.29619746,,,,,,,,,,,99.93950393,,,
,,,,,,,,,,,,,,,93.95041322,,,,,,,,,,,99.98271392,,,
,,,,,,,,,,,,,,,89.73176865,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.82574349,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.98271392,,,
,,,,,,,,,,,,,,,89.70917226,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.91246499,,,,,,,,,,,99.93954573,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.95681092,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,89.66769059,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,89.66769059,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.54939341,,,,,,,,,,,99.93096902,,,
,,,,,,,,,,,,,,,89.55617198,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.87055575,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,89.55617198,,,,,,,,,,,99.93948301,,,
,,,,,,,,,,,,,,,89.55617198,,,,,,,,,,,99.98271392,,,
,,,,,,,,,,,,,,,89.7648686,,,,,,,,,,,99.93099284,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.8631777,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.87068966,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.87068966,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.96555881,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.96555881,,,
,,,,,,,,,,,,,,,99.8971017,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.79459089,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.79459089,,,,,,,,,,,99.96555881,,,
,,,,,,,,,,,,,,,99.79459089,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.79459089,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.39561388,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.96555881,,,
,,,,,,,,,,,,,,,99.190632,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.190632,,,,,,,,,,,99.93115318,,,
,,,,,,,,,,,,,,,99.190632,,,,,,,,,,,99.93115318,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,92.70477121,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.58146024,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.89200864,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.23547401,,,,,,,,,,,99.95698185,,,
,,,,,,,,,,,,,,,94.59940653,,,,,,,,,,,99.90552263,,,
,,,,,,,,,,,,,,,97.04033525,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.86892278,,,,,,,,,,,99.90552263,,,
,,,,,,,,,,,,,,,99.89285714,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.90552263,,,
,,,,,,,,,,,,,,,99.85717686,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.85717686,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.85727878,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.90490907,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.95246583,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.95246583,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.95246583,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.87992109,,,
,,,,,,,,,,,,,,,99.97624703,,,,,,,,,,,97.65057668,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,97.65057668,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,97.7872704,,,
,,,,,,,,,,,,,,,99.85751603,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,93.7114792,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.71486278,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.71486278,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.71486278,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.97623009,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.97623009,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.94059641,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.91685473,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.95246583,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.86932763,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.86932763,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.86932763,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.86932763,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.86932763,,,,,,,,,,,96.76389653,,,
,,,,,,,,,,,,,,,99.24581664,,,,,,,,,,,96.66666667,,,
,,,,,,,,,,,,,,,96.98319756,,,,,,,,,,,95.63846558,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,96.90761008,,,,,,,,,,,98.49543778,,,
,,,,,,,,,,,,,,,96.90761008,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,98.49543778,,,
,,,,,,,,,,,,,,,96.58629442,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,98.49543778,,,
,,,,,,,,,,,,,,,96.58629442,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.77653631,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.95810056,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,96.39593909,,,,,,,,,,,99.8397738,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,96.39593909,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,96.39593909,,,,,,,,,,,99.8397738,,,
,,,,,,,,,,,,,,,96.39593909,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.9811463,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.82095741,,,
,,,,,,,,,,,,,,,96.39593909,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,96.39593909,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.98116051,,,
,,,,,,,,,,,,,,,99.86068543,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.85908877,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,98.95953757,,,,,,,,,,,99.85908877,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,95.16825979,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.70835278,,,,,,,,,,,99.85908877,,,
,,,,,,,,,,,,,,,97.05509012,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.35082873,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.94477426,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.51169124,,,
,,,,,,,,,,,,,,,96.02649007,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.95488722,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.96993385,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.87969925,,,,,,,,,,,94.75530933,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,96.8621751,,,
,,,,,,,,,,,,,,,99.87964495,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,95.51595286,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.80777152,,,,,,,,,,,93.96971806,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.78088195,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,95.47083274,,,,,,,,,,,93.96971806,,,
,,,,,,,,,,,,,,,95.47083274,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,95.47083274,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,95.47083274,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,95.47213068,,,,,,,,,,,93.96971806,,,
,,,,,,,,,,,,,,,94.47483589,,,,,,,,,,,93.96971806,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,96.81050657,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,96.41526616,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,96.36167744,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,96.40753339,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.08898041,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,93.07892217,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.90870359,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,93.01053207,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,93.01053207,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.92386173,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,92.88256228,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,92.88256228,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.45614707,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,98.63669326,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,94.13535803,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,94.19000262,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.94472848,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.50590173,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.98636116,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,98.1512605,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,90.56334001,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.7938774,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.7938774,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.82938065,,,,,,,,,,,99.7938774,,,
,,,,,,,,,,,,,,,99.02608121,,,,,,,,,,,99.96953542,,,
,,,,,,,,,,,,,,,86.72170141,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,86.72170141,,,,,,,,,,,99.95433442,,,
,,,,,,,,,,,,,,,98.60228717,,,,,,,,,,,96.92688611,,,
,,,,,,,,,,,,,,,86.73426865,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,96.92688611,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,96.48333206,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,98.17122889,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.9770572,,,
,,,,,,,,,,,,,,,86.74683217,,,,,,,,,,,99.96175031,,,
,,,,,,,,,,,,,,,86.74683217,,,,,,,,,,,99.98469778,,,
,,,,,,,,,,,,,,,86.74683217,,,,,,,,,,,99.9770572,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.96175031,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.97704316,,,
,,,,,,,,,,,,,,,86.74683217,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,86.74683217,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.01147959,,,,,,,,,,,99.96172981,,,
,,,,,,,,,,,,,,,86.41943066,,,,,,,,,,,99.51364085,,,
,,,,,,,,,,,,,,,99.98903509,,,,,,,,,,,99.47584321,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,86.40637242,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.44566786,,,
,,,,,,,,,,,,,,,86.40637242,,,,,,,,,,,99.44566786,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,86.40637242,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.946475,,,
,,,,,,,,,,,,,,,85.56142301,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,96.50605449,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,86.35314484,,,,,,,,,,,99.946475,,,
,,,,,,,,,,,,,,,86.35314484,,,,,,,,,,,99.946475,,,
,,,,,,,,,,,,,,,86.35314484,,,,,,,,,,,99.946475,,,
,,,,,,,,,,,,,,,86.35314484,,,,,,,,,,,99.74708768,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.72411679,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.92354156,,,
,,,,,,,,,,,,,,,86.35314484,,,,,,,,,,,99.97707649,,,
,,,,,,,,,,,,,,,99.93555663,,,,,,,,,,,99.74743609,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.44457125,,,
,,,,,,,,,,,,,,,86.3446287,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.89538381,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.89425183,,,
,,,,,,,,,,,,,,,86.36232303,,,,,,,,,,,99.95463481,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.96780425,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.87115478,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,86.37086284,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.94762341,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,95.58861916,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.97397866,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,95.87824233,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.26681543,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.88559542,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.46686976,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.46686976,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.9375975,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.69898277,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.98963086,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.95851053,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.73170983,,,,,,,,,,,99.96973366,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.85560116,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.88600091,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
