NMF,NAD,CFC,NCC,NMC,a2a
1,0,1,28,0,100
1,0,2,61,0,100
1,0,0,0,0,100
1,0,1,118,0,100
1,0,0,17,0,100
7,1,2,312,2,90.93959732
1,0,0,4,0,100
4,0,0,4,0,100
0,0,0,0,0,100
3,0,2,30,0,100
5,0,7,109,3,100
16,1,1,523,0,92.1686747
4,0,5,187,2,100
2,0,0,30,0,100
1,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
1,0,0,0,0,100
3,0,4,454,2,98.06629834
3,0,5,375,2,100
6,4,1,163,1,94.1011236
7,2,26,2506,12,88.43930636
11,0,21,902,7,96.62921348
4,0,1,31,1,100
1,0,0,0,0,100
26,0,64,2101,60,87.65432099
3,0,15,314,6,100
5,0,2,284,2,96.875
12,4,68,2706,36,87.69716088
5,0,0,0,0,100
6,3,28,1390,15,93.61179361
3,0,9,512,2,100
4,0,1,70,0,100
1,0,0,0,0,100
1,0,0,0,0,100
7,0,6,272,2,100
4,0,6,262,2,100
6,0,14,465,4,100
2,0,0,0,0,100
20,3,28,2014,11,88.53211009
11,2,15,1085,7,96.96969697
1,0,0,0,0,100
7,2,29,1561,14,91.50579151
3,1,2,174,1,99.48979592
0,0,0,0,0,100
7,3,46,3209,16,84.4017094
11,0,0,291,2,100
2,0,2,161,1,98.20359281
7,0,4,175,1,100
7,0,4,61,1,100
1,0,3,86,0,100
7,3,122,6515,45,83.37730871
2,1,5,427,2,99.543379
1,0,0,0,0,100
2,0,0,0,0,100
0,0,0,0,0,100
2,1,8,447,3,99.54751131
0,0,0,0,0,100
55,0,359,15439,160,72.49508841
1,0,2,106,0,100
0,0,0,0,0,100
0,0,0,0,0,100
22,5,32,2486,10,88.24701195
15,0,7,1332,5,99.53488372
