CommitID,FileNum,TotalAddLines,TotalDeleteLines,FileName,AddLines,DeleteLines,CodeLines,FileAdd,FileDelete,NDEV,NUC,AGE,NS,ND,Entropy,LT,EXP,REXP
,,,,src/test/org/apache/hadoop/chukwa/datacollection/adaptor/filetailer/TestStartAtOffset.java,34,9,89,,,,,,,,,,,
,,,,src/test/org/apache/hadoop/chukwa/datacollection/agent/TestAgent.java,11,8,72,,,,,,,,,,,
,,,,src/test/org/apache/hadoop/chukwa/datacollection/connector/ChunkCatcherConnector.java,6,0,34,,,,,,,,,,,
,,,,src/test/org/apache/hadoop/chukwa/datacollection/writer/TestClientAck.java,24,0,0,,,,,,,,,,,
,,,,src/test/org/apache/hadoop/chukwa/extraction/demux/processor/mapper/ChukwaTestOutputCollector.java,36,0,0,,,,,,,,,,,
,,,,src/test/org/apache/hadoop/chukwa/extraction/demux/processor/mapper/TestAbtractProcessor.java,60,0,0,,,,,,,,,,,
,,,,src/test/org/apache/hadoop/chukwa/extraction/demux/processor/mapper/TestHadoopLogProcessor.java,92,0,0,,,,,,,,,,,
,,,,src/test/org/apache/hadoop/chukwa/inputtools/log4j/TestChukwaAppender.java,1,2,49,,,,,,,,,,,
,,,,src/test/org/apache/hadoop/chukwa/validationframework/ChukwaAgentToCollectorValidator.java,269,0,0,,,,,,,,,,,
,,,,src/test/org/apache/hadoop/chukwa/validationframework/DemuxDirectoryValidator.java,200,0,0,,,,,,,,,,,
,,,,src/test/org/apache/hadoop/chukwa/validationframework/TestDemux.java,114,0,0,,,,,,,,,,,
,,,,src/test/org/apache/hadoop/chukwa/validationframework/interceptor/ChunkDumper.java,79,0,0,,,,,,,,,,,
,,,,src/test/org/apache/hadoop/chukwa/validationframework/interceptor/ChunkQueueInterceptor.java,40,0,0,,,,,,,,,,,
,,,,src/test/org/apache/hadoop/chukwa/validationframework/interceptor/SetupTestClasses.java,34,0,0,,,,,,,,,,,
,,,,src/test/org/apache/hadoop/chukwa/validationframework/util/DataOperations.java,205,0,0,,,,,,,,,,,
,,,,src/test/org/apache/hadoop/chukwa/validationframework/util/MD5.java,67,0,0,,,,,,,,,,,
